0.0	0.389272727272727	0.0
0.0	0.2627818181818183	0.0
0.0	0.995	1.0
0.0	0.09460000000000003	0.0
0.14	0.9468363636363637	0.7727272727272727
0.0	0.2232855731225296	0.0
0.0	0.9276271186440678	0.13559322033898305
0.08108108108108109	0.896424644983967	0.13513513513513514
0.022222222222222223	0.18244444444444455	0.022222222222222223
0.0	0.09582539682539684	0.0
0.0	0.841938775510204	1.0
0.017857142857142856	0.8609056122448979	0.08928571428571429
0.0	0.3669642857142857	0.0
0.0	0.16251566416040095	0.0
0.0	0.042555555555555555	0.0
0.0	0.9703999999999999	1.0
0.01639344262295082	0.057950819672131094	0.01639344262295082
0.01639344262295082	0.030299358517462637	0.021739130434782608
0.0	1.0869565217391303E-4	0.0
0.0	0.995	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.0	0.005	0.0
0.0	0.0	0.0
0.0	0.018425925925925977	0.018518518518518517
0.018518518518518517	0.9950925925925926	1.0
0.0	0.005	0.0
0.0	0.995	1.0
0.04081632653061224	0.9906122448979592	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.42105263157894735	0.9828947368421052	0.4473684210526316
0.0	0.08980392156862742	0.0
0.0	0.995	1.0
1.0	1.0	1.0
0.02631578947368421	0.9085526315789495	0.02631578947368421
0.0	0.035355263157894744	0.0
0.0	0.07554545454545453	0.0
0.0	0.01809090909090902	0.01818181818181818
0.01818181818181818	0.995090909090909	1.0
1.0	1.0	1.0
0.0	0.005	0.0
0.0	0.995	1.0
0.0	0.005	0.0
0.0	0.995	1.0
0.0	0.005	0.0
0.0	0.012934782608695652	0.0
0.0	0.995	1.0
1.0	1.0	1.0
0.0	0.020106382978723403	0.0
0.0	0.005	0.0
0.0	0.9478888888888889	0.37777777777777777
0.06521739130434782	0.9744565217391304	0.2391304347826087
0.041666666666666664	0.9582291666666667	0.5208333333333334
0.16666666666666666	0.8245238095238085	0.23809523809523808
0.0392156862745098	0.7022478991596638	0.27450980392156865
0.09259259259259259	0.789204793028322	0.5
0.05	0.5397499999999993	0.21666666666666667
0.022222222222222223	0.4330277777777779	0.28888888888888886
0.022727272727272728	0.30190909090909074	0.022727272727272728
0.13636363636363635	0.9956818181818181	1.0
0.12698412698412698	0.48388888888888787	0.4444444444444444
0.09433962264150944	0.5304881701108128	1.0
0.0	0.33931922488526306	0.24324324324324326
0.10909090909090909	0.3312628992628986	0.10909090909090909
0.0	0.4857114624505931	0.0
0.0	0.22050271739130425	0.0
0.22916666666666666	0.9961458333333334	1.0
0.0	0.6221875000000007	0.0
0.0	0.35714285714285715	0.0
0.0	0.8069767441860466	0.5581395348837209
0.0196078431372549	0.3505357957136339	0.0196078431372549
0.0196078431372549	0.7738818229994701	0.16216216216216217
0.02040816326530612	0.7611224489795917	0.8163265306122449
