1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9318181818181818	0.9988636363636364	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.7333333333333333	0.9288888888888907	0.9333333333333333
0.9333333333333333	0.9996666666666667	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9824561403508771	0.9998245614035087	1.0
0.9555555555555556	0.9993333333333334	1.0
0.98	0.9999000000000001	1.0
1.0	1.0	1.0
0.7608695652173914	0.9988043478260868	0.45652173913043476
0.9215686274509803	0.9983333333333334	1.0
1.0	1.0	1.0
0.9545454545454546	0.9997727272727271	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.8333333333333334	0.9887962962962963	0.8518518518518519
1.0	1.0	1.0
1.0	1.0	1.0
0.9591836734693877	0.9992857142857143	0.9387755102040817
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9210526315789473	0.9994736842105263	0.8947368421052632
1.0	1.0	0.9803921568627451
1.0	1.0	1.0
1.0	1.0	1.0
0.9210526315789473	0.9963157894736842	0.9736842105263158
0.875	0.9828749999999999	0.825
0.8181818181818182	0.9664545454545427	0.9818181818181818
0.9818181818181818	0.999909090909091	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9787234042553191	0.9998936170212767	0.9574468085106383
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	0.9361702127659575
1.0	1.0	1.0
1.0	1.0	0.9777777777777777
1.0	1.0	1.0
1.0	1.0	1.0
0.9047619047619048	0.9052380952380911	0.9047619047619048
0.9047619047619048	0.9995238095238095	1.0
0.9444444444444444	0.9997222222222223	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9791666666666666	0.9792708333333313	0.9791666666666666
0.9791666666666666	0.9998958333333333	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.8372093023255814	0.9991860465116279	0.9534883720930233
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9791666666666666	0.9998958333333333	1.0
0.9444444444444444	0.999537037037037	1.0
0.9629629629629629	0.9998148148148148	1.0
0.9818181818181818	0.9997272727272727	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9795918367346939	0.9992857142857143	1.0
1.0	1.0	1.0
1.0	1.0	0.9807692307692307
1.0	1.0	1.0
0.8	0.9683333333333353	0.8444444444444444
0.9777777777777777	0.9998888888888888	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9545454545454546	0.9772727272727265	0.9772727272727273
0.8648648648648649	0.9456971744471729	0.9459459459459459
0.9459459459459459	0.9996233467510064	0.9361702127659575
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.8679245283018868	0.9056603773584888	0.9056603773584906
0.9056603773584906	0.9995283018867924	1.0
0.9230769230769231	0.9962820512820513	1.0
1.0	1.0	1.0
0.8611111111111112	0.9983333333333334	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.94	0.9995	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.975	0.9751249999999966	0.975
0.975	0.999875	1.0
0.9056603773584906	0.9991509433962265	1.0
0.723404255319149	0.9530851063829793	0.9574468085106383
0.40816326530612246	0.9470321320017385	0.9591836734693877
0.6122448979591837	0.998061224489796	1.0
1.0	1.0	1.0
0.8	0.9951111111111112	1.0
0.8529411764705882	0.970147058823528	0.9705882352941176
0.9705882352941176	0.9998529411764706	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.7567567567567568	0.9910810810810812	1.0
0.9743589743589743	0.9998717948717949	1.0
1.0	1.0	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9230769230769231	0.9996153846153846	0.9230769230769231
1.0	1.0	1.0
0.9555555555555556	0.9996666666666667	0.7333333333333333
0.9	0.99925	0.9
1.0	1.0	1.0
1.0	1.0	1.0
0.8536585365853658	0.998048780487805	0.9512195121951219
0.7884615384615384	0.9975	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.9824561403508771	0.9999122807017544	1.0
1.0	1.0	1.0
0.9565217391304348	0.9996739130434783	1.0
1.0	1.0	1.0
0.9777777777777777	0.9996666666666667	1.0
0.0	0.9948958333333333	1.0
0.5625	0.9978125	1.0
0.6938775510204082	0.9828571428571428	1.0
0.8958333333333334	0.999375	1.0
1.0	1.0	1.0
1.0	1.0	1.0
0.7547169811320755	0.9981132075471697	1.0
0.0	0.9845833333333333	1.0
0.8627450980392157	0.9967647058823529	1.0
0.8148148148148148	0.9976851851851852	1.0
1.0	1.0	1.0
0.7058823529411765	0.9953921568627451	1.0
0.8571428571428571	0.998452380952381	1.0
0.8409090909090909	0.9980681818181819	1.0
0.7592592592592593	0.9974074074074073	1.0
0.8305084745762712	0.9989830508474578	1.0
0.8627450980392157	0.9972549019607843	1.0
0.9193548387096774	0.9983064516129032	1.0
0.7727272727272727	0.9839772727272726	1.0
0.6136363636363636	0.9867474271012007	1.0
0.74	0.9795	1.0
0.4090909090909091	0.97	1.0
0.75	0.9497282608695652	1.0
0.3448275862068966	0.9646551724137931	1.0
0.46938775510204084	0.9601020408163266	1.0
0.45454545454545453	0.9485227272727269	0.9772727272727273
