1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.7777777777777778	0.9333333333333333
0.9333333333333333	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.7391304347826086	1.0
0.9607843137254902	1.0
0.9615384615384616	1.0
0.8863636363636364	0.8636363636363636
1.0	1.0
1.0	1.0
0.918918918918919	0.8648648648648649
0.8809523809523809	1.0
0.018518518518518517	1.0
0.9827586206896551	1.0
0.9777777777777777	1.0
0.46938775510204084	1.0
0.9795918367346939	1.0
0.8461538461538461	1.0
0.64	1.0
0.6842105263157895	1.0
0.0	0.6862745098039216
0.52	1.0
0.10204081632653061	0.8367346938775511
0.02631578947368421	0.868421052631579
0.0	1.0
0.0	0.9818181818181818
0.01818181818181818	1.0
0.0	1.0
0.06521739130434782	1.0
0.0	1.0
0.5227272727272727	1.0
0.0	1.0
0.022222222222222223	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.024390243902439025	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.06521739130434782	1.0
0.08333333333333333	1.0
0.09523809523809523	0.9047619047619048
0.0392156862745098	1.0
0.09259259259259259	1.0
0.05	1.0
0.022222222222222223	1.0
0.022727272727272728	1.0
0.08333333333333333	1.0
0.1111111111111111	0.9841269841269841
0.018867924528301886	1.0
0.0	1.0
0.10909090909090909	1.0
0.08695652173913043	1.0
0.08333333333333333	0.9583333333333334
0.08333333333333333	1.0
0.0625	1.0
0.0	1.0
0.0	1.0
0.0196078431372549	1.0
0.0	1.0
0.08163265306122448	1.0
0.08333333333333333	1.0
0.018518518518518517	1.0
0.11363636363636363	1.0
0.1590909090909091	0.8727272727272727
0.11538461538461539	1.0
0.325	1.0
0.0	1.0
0.02	1.0
0.19047619047619047	1.0
0.35714285714285715	1.0
0.14814814814814814	1.0
0.16393442622950818	0.9508196721311475
0.06666666666666667	1.0
0.10204081632653061	1.0
0.11627906976744186	1.0
0.11538461538461539	1.0
0.11363636363636363	0.9772727272727273
0.06666666666666667	0.8888888888888888
0.06818181818181818	1.0
0.109375	1.0
0.26785714285714285	1.0
0.022727272727272728	0.8409090909090909
0.32432432432432434	0.8378378378378378
0.1702127659574468	0.9787234042553191
0.0	1.0
0.2641509433962264	0.8490566037735849
0.09090909090909091	1.0
0.2037037037037037	1.0
0.19444444444444445	1.0
0.1320754716981132	0.6226415094339622
0.08888888888888889	1.0
0.1282051282051282	1.0
0.15384615384615385	1.0
0.2222222222222222	1.0
0.23076923076923078	0.9615384615384616
0.14285714285714285	0.9795918367346939
0.06	0.96
0.24324324324324326	1.0
0.125	1.0
0.075	0.85
0.046511627906976744	1.0
0.0	1.0
0.02127659574468085	0.9574468085106383
0.0	0.7346938775510204
0.0	1.0
0.0196078431372549	1.0
0.0	1.0
0.029411764705882353	0.9705882352941176
0.0	1.0
0.0	1.0
0.07142857142857142	1.0
0.0	1.0
0.14285714285714285	1.0
0.0	1.0
0.0	1.0
0.1794871794871795	1.0
0.0392156862745098	1.0
0.6862745098039216	1.0
0.05555555555555555	1.0
0.07692307692307693	1.0
0.0	1.0
0.0	1.0
0.1	0.85
0.07142857142857142	1.0
0.07894736842105263	1.0
0.0975609756097561	0.5365853658536586
0.17307692307692307	1.0
0.0425531914893617	0.9574468085106383
0.10869565217391304	1.0
0.15217391304347827	1.0
